Year,Format,Country,Place,Nr_Winners,Order,Participant,Song,Points,Rank,Win,Qualified
2009,Semi-Final,Czech Republic,Moscow,1,2,Gipsy.cz,Aven Romale,0,18,0,0
2009,Semi-Final,Belgium,Moscow,1,3,Copycat,Copycat,1,17,0,0
2009,Semi-Final,Belarus,Moscow,1,4,Petr Elfimov,Eyes That Never Lie,25,13,0,0
2009,Semi-Final,Sweden,Moscow,1,5,Malena Ernman,La Voix,105,4,0,1
2009,Semi-Final,Armenia,Moscow,1,6,Inga & Anush,Jan Jan,99,5,0,1
2009,Semi-Final,Andorra,Moscow,1,7,Susanne Georgi,La Teva Decisió (Get A Life),8,15,0,0
2009,Semi-Final,Switzerland,Moscow,1,8,Lovebugs,The Highest Heights,15,14,0,0
2009,Semi-Final,Türkiye,Moscow,1,9,Hadise,Düm Tek Tek,172,2,0,1
2009,Semi-Final,Israel,Moscow,1,10,Noa & Mira Awad,There Must Be Another Way,75,7,0,1
2009,Semi-Final,Bulgaria,Moscow,1,11,Krassimir Avramov,Illusion,7,16,0,0
2009,Semi-Final,Iceland,Moscow,1,12,Yohanna,Is It True?,174,1,0,1
2009,Semi-Final,North Macedonia,Moscow,1,13,Next Time,Neshto Shto Ke Ostane,45,10,0,0
2009,Semi-Final,Romania,Moscow,1,14,Elena,The Balkan Girls,67,9,0,1
2009,Semi-Final,Finland,Moscow,1,15,Waldo's People,Lose Control,42,12,0,1
2009,Semi-Final,Portugal,Moscow,1,16,Flor-de-lis,Todas As Ruas Do Amor,70,8,0,1
2009,Semi-Final,Malta,Moscow,1,17,Chiara,What If We,86,6,0,1
2009,Semi-Final,Bosnia & Herzegovina,Moscow,1,18,Regina,Bistra Voda,125,3,0,1
2009,Semi-Final,Croatia,Moscow,1,1,Igor Cukrov feat. Andrea,Lijepa Tena,33,13,0,1
2009,Semi-Final,Ireland,Moscow,1,2,Sinéad Mulvey & Black Daisy,Et Cetera,52,11,0,0
2009,Semi-Final,Latvia,Moscow,1,3,Intars Busulis,Probka,7,19,0,0
2009,Semi-Final,Serbia,Moscow,1,4,Marko Kon & Milaan,Cipela,60,10,0,0
2009,Semi-Final,Poland,Moscow,1,5,Lidia Kopania,I Don't Wanna Leave,43,12,0,0
2009,Semi-Final,Norway,Moscow,1,6,Alexander Rybak,Fairytale,201,1,0,1
2009,Semi-Final,Cyprus,Moscow,1,7,Christina Metaxa,Firefly,32,14,0,0
2009,Semi-Final,Slovakia,Moscow,1,8,Kamil Mikulčík & Nela Pocisková,Leť Tmou,8,18,0,0
2009,Semi-Final,Denmark,Moscow,1,9,Brinck,Believe Again,69,8,0,1
2009,Semi-Final,Slovenia,Moscow,1,10,Quartissimo feat. Martina,Love Symphony,14,16,0,0
2009,Semi-Final,Hungary,Moscow,1,11,Zoli Ádok,Dance With Me,16,15,0,0
2009,Semi-Final,Azerbaijan,Moscow,1,12,AySel & Arash,Always,180,2,0,1
2009,Semi-Final,Greece,Moscow,1,13,Sakis Rouvas,This Is Our Night,110,4,0,1
2009,Semi-Final,Lithuania,Moscow,1,14,Sasha Son,Love,66,9,0,1
2009,Semi-Final,Moldova,Moscow,1,15,Nelly Ciobanu,Hora Din Moldova,106,5,0,1
2009,Semi-Final,Albania,Moscow,1,16,Kejsi Tola,Carry Me In Your Dreams,73,7,0,1
2009,Semi-Final,Ukraine,Moscow,1,17,Svetlana Loboda,Be my Valentine! (Anti-crisis Girl),80,6,0,1
2009,Semi-Final,Estonia,Moscow,1,18,Urban Symphony,Rändajad,115,3,0,1
2009,Semi-Final,Netherlands,Moscow,1,19,The Toppers,Shine,11,17,0,0
2009,Final,Lithuania,Moscow,1,1,Sasha Son,Love,23,23,0,0
2009,Final,Israel,Moscow,1,2,Noa & Mira Awad,There Must Be Another Way,53,16,0,0
2009,Final,France,Moscow,1,3,Patricia Kaas,Et S'il Fallait Le Faire,107,8,0,0
2009,Final,Sweden,Moscow,1,4,Malena Ernman,La Voix,33,21,0,0
2009,Final,Croatia,Moscow,1,5,Igor Cukrov feat. Andrea,Lijepa Tena,45,18,0,0
2009,Final,Portugal,Moscow,1,6,Flor-de-lis,Todas As Ruas Do Amor,57,15,0,0
2009,Final,Iceland,Moscow,1,7,Yohanna,Is It True?,218,2,0,0
2009,Final,Greece,Moscow,1,8,Sakis Rouvas,This Is Our Night,120,7,0,0
2009,Final,Armenia,Moscow,1,9,Inga & Anush,Jan Jan,92,10,0,0
2009,Final,Russia,Moscow,1,10,Anastasia Prikhodko,Mamo,91,11,0,0
2009,Final,Azerbaijan,Moscow,1,11,AySel & Arash,Always,207,3,0,0
2009,Final,Bosnia & Herzegovina,Moscow,1,12,Regina,Bistra Voda,106,9,0,0
2009,Final,Moldova,Moscow,1,13,Nelly Ciobanu,Hora Din Moldova,69,14,0,0
2009,Final,Malta,Moscow,1,14,Chiara,What If We,31,22,0,0
2009,Final,Estonia,Moscow,1,15,Urban Symphony,Rändajad,129,6,0,0
2009,Final,Denmark,Moscow,1,16,Brinck,Believe Again,74,13,0,0
2009,Final,Germany,Moscow,1,17,Alex Swings Oscar Sings!,Miss Kiss Kiss Bang,35,20,0,0
2009,Final,Türkiye,Moscow,1,18,Hadise,Düm Tek Tek,177,4,0,0
2009,Final,Albania,Moscow,1,19,Kejsi Tola,Carry Me In Your Dreams,48,17,0,0
2009,Final,Norway,Moscow,1,20,Alexander Rybak,Fairytale,387,1,1,0
2009,Final,Ukraine,Moscow,1,21,Svetlana Loboda,Be my Valentine! (Anti-crisis Girl),76,12,0,0
2009,Final,Romania,Moscow,1,22,Elena,The Balkan Girls,40,19,0,0
2009,Final,United Kingdom,Moscow,1,23,Jade Ewen,It's My Time,173,5,0,0
2009,Final,Finland,Moscow,1,24,Waldo's People,Lose Control,22,25,0,0
2009,Final,Spain,Moscow,1,25,Soraya,La Noche Es Para Mí (The Night Is For Me),23,24,0,0
2010,Semi-Final,Moldova,Oslo,1,1,Sunstroke Project & Olia Tira,Run Away,52,10,0,1
2010,Semi-Final,Russia,Oslo,1,2,Peter Nalitch & Friends,Lost And Forgotten,74,7,0,1
2010,Semi-Final,Estonia,Oslo,1,3,Malcolm Lincoln,Siren,39,14,0,0
2010,Semi-Final,Slovakia,Oslo,1,4,Kristina Pelakova,Horehronie,24,16,0,0
2010,Semi-Final,Finland,Oslo,1,5,Kuunkuiskaajat,Työlki Ellää,49,11,0,0
2010,Semi-Final,Latvia,Oslo,1,6,Aisha,What For?,11,17,0,0
2010,Semi-Final,Serbia,Oslo,1,7,Milan Stanković,Ovo Je Balkan,79,5,0,1
2010,Semi-Final,Bosnia & Herzegovina,Oslo,1,8,Vukašin Brajić,Thunder And Lightning,59,8,0,1
2010,Semi-Final,Poland,Oslo,1,9,Marcin Mroziński,Legenda,44,13,0,0
2010,Semi-Final,Belgium,Oslo,1,10,Tom Dice,Me And My Guitar,167,1,0,1
2010,Semi-Final,Malta,Oslo,1,11,Thea Garrett,My Dream,45,12,0,0
2010,Semi-Final,Albania,Oslo,1,12,Juliana Pasha,It's All About You,76,6,0,1
2010,Semi-Final,Greece,Oslo,1,13,Giorgos Alkaios & Friends,OPA,133,2,0,1
2010,Semi-Final,Portugal,Oslo,1,14,Filipa Azevedo,Há Dias Assim,89,4,0,1
2010,Semi-Final,North Macedonia,Oslo,1,15,Gjoko Taneski,Jas Ja Imam Silata,37,15,0,0
2010,Semi-Final,Belarus,Oslo,1,16,3+2,Butterflies,59,9,0,1
2010,Semi-Final,Iceland,Oslo,1,17,Hera Björk,Je Ne Sais Quoi,123,3,0,1
2010,Semi-Final,Lithuania,Oslo,1,1,InCulto,Eastern European Funk,44,12,0,0
2010,Semi-Final,Armenia,Oslo,1,2,Eva Rivas,Apricot Stone,83,6,0,1
2010,Semi-Final,Israel,Oslo,1,3,Harel Skaat,Milim,71,8,0,1
2010,Semi-Final,Denmark,Oslo,1,4,Chanée & N'evergreen,In A Moment Like This,101,5,0,1
2010,Semi-Final,Switzerland,Oslo,1,5,Michael von der Heide,Il Pleut de L'Or,2,17,0,0
2010,Semi-Final,Sweden,Oslo,1,6,Anna Bergendahl,This Is My Life,62,11,0,0
2010,Semi-Final,Azerbaijan,Oslo,1,7,Safura,Drip Drop,113,2,0,1
2010,Semi-Final,Ukraine,Oslo,1,8,Alyosha,Sweet People,77,7,0,1
2010,Semi-Final,Netherlands,Oslo,1,9,Sieneke,Ik Ben Verliefd (Sha-la-lie),29,14,0,0
2010,Semi-Final,Romania,Oslo,1,10,Paula Seling & Ovi,Playing With Fire,104,4,0,1
2010,Semi-Final,Slovenia,Oslo,1,11,Ansambel Žlindra & Kalamari,Narodnozabavni Rock,6,16,0,0
2010,Semi-Final,Ireland,Oslo,1,12,Niamh Kavanagh,It's For You,67,9,0,1
2010,Semi-Final,Bulgaria,Oslo,1,13,Miro,Angel Si Ti,19,15,0,0
2010,Semi-Final,Cyprus,Oslo,1,14,Jon Lilygreen & The Islanders,Life Looks Better In Spring,67,10,0,1
2010,Semi-Final,Croatia,Oslo,1,15,Feminnem,Lako Je Sve,33,13,0,0
2010,Semi-Final,Georgia,Oslo,1,16,Sofia Nizharadze ,Shine,106,3,0,1
2010,Semi-Final,Türkiye,Oslo,1,17,maNga,We Could Be The Same,118,1,0,1
2010,Final,Azerbaijan,Oslo,1,1,Safura,Drip Drop,145,5,0,0
2010,Final,Spain,Oslo,1,2,Daniel Diges,Algo Pequeñito (Something Tiny),68,15,0,0
2010,Final,Norway,Oslo,1,3,Didrik Solli-Tangen,My Heart Is Yours,35,20,0,0
2010,Final,Moldova,Oslo,1,4,Sunstroke Project & Olia Tira,Run Away,27,22,0,0
2010,Final,Cyprus,Oslo,1,5,Jon Lilygreen & The Islanders,Life Looks Better In Spring,27,21,0,0
2010,Final,Bosnia & Herzegovina,Oslo,1,6,Vukašin Brajić,Thunder And Lightning,51,17,0,0
2010,Final,Belgium,Oslo,1,7,Tom Dice,Me And My Guitar,143,6,0,0
2010,Final,Serbia,Oslo,1,8,Milan Stanković,Ovo Je Balkan,72,13,0,0
2010,Final,Belarus,Oslo,1,9,3+2,Butterflies,18,24,0,0
2010,Final,Ireland,Oslo,1,10,Niamh Kavanagh,It's For You,25,23,0,0
2010,Final,Greece,Oslo,1,11,Giorgos Alkaios & Friends,OPA,140,8,0,0
2010,Final,United Kingdom,Oslo,1,12,Josh,That Sounds Good To Me,10,25,0,0
2010,Final,Georgia,Oslo,1,13,Sofia Nizharadze,Shine,136,9,0,0
2010,Final,Türkiye,Oslo,1,14,maNga,We Could Be The Same,170,2,0,0
2010,Final,Albania,Oslo,1,15,Juliana Pasha,It's All About You,62,16,0,0
2010,Final,Iceland,Oslo,1,16,Hera Björk,Je Ne Sais Quoi,41,19,0,0
2010,Final,Ukraine,Oslo,1,17,Alyosha,Sweet People,108,10,0,0
2010,Final,France,Oslo,1,18,Jessy Matador,Allez Ola Olé,82,12,0,0
2010,Final,Romania,Oslo,1,19,Paula Seling & Ovi,Playing With Fire,162,3,0,0
2010,Final,Russia,Oslo,1,20,Peter Nalitch & Friends,Lost And Forgotten,90,11,0,0
2010,Final,Armenia,Oslo,1,21,Eva Rivas,Apricot Stone,141,7,0,0
2010,Final,Germany,Oslo,1,22,Lena,Satellite,246,1,1,0
2010,Final,Portugal,Oslo,1,23,Filipa Azevedo,Há Dias Assim,43,18,0,0
2010,Final,Israel,Oslo,1,24,Harel Skaat,Milim,71,14,0,0
2010,Final,Denmark,Oslo,1,25,Chanée & N'evergreen,In A Moment Like This,149,4,0,0
2011,Semi-Final,Poland,Düsseldorf,1,1,Magdalena Tul,Jestem,18,19,0,0
2011,Semi-Final,Norway,Düsseldorf,1,2,Stella Mwangi,Haba Haba,30,17,0,0
2011,Semi-Final,Albania,Düsseldorf,1,3,Aurela Gaçe,Feel The Passion,47,14,0,0
2011,Semi-Final,Armenia,Düsseldorf,1,4,Emmy,Boom Boom,54,12,0,0
2011,Semi-Final,Türkiye,Düsseldorf,1,5,Yüksek Sadakat,Live It Up,47,13,0,0
2011,Semi-Final,Serbia,Düsseldorf,1,6,Nina,Čaroban,67,8,0,1
2011,Semi-Final,Russia,Düsseldorf,1,7,Alexej Vorobjov,Get You,64,9,0,1
2011,Semi-Final,Switzerland,Düsseldorf,1,8,Anna Rossinelli,In Love For A While,55,10,0,1
2011,Semi-Final,Georgia,Düsseldorf,1,9,Eldrine,One More Day,74,6,0,1
2011,Semi-Final,Finland,Düsseldorf,1,10,Paradise Oskar,Da Da Dam,103,3,0,1
2011,Semi-Final,Malta,Düsseldorf,1,11,Glen Vella,One Life,54,11,0,0
2011,Semi-Final,San Marino,Düsseldorf,1,12,Senit,Stand By,34,16,0,0
2011,Semi-Final,Croatia,Düsseldorf,1,13,Daria,Celebrate,41,15,0,0
2011,Semi-Final,Iceland,Düsseldorf,1,14,Sjonni's Friends,Coming Home,100,4,0,1
2011,Semi-Final,Hungary,Düsseldorf,1,15,Kati Wolf,What About My Dreams?,72,7,0,1
2011,Semi-Final,Portugal,Düsseldorf,1,16,Homens Da Luta,Luta É Alegria,22,18,0,0
2011,Semi-Final,Lithuania,Düsseldorf,1,17,Evelina Sašenko,C'est Ma Vie,81,5,0,1
2011,Semi-Final,Azerbaijan,Düsseldorf,1,18,Ell/Nikki,Running Scared,122,2,0,1
2011,Semi-Final,Greece,Düsseldorf,1,19,Loucas Yiorkas feat. Stereo Mike,Watch My Dance,133,1,0,1
2011,Semi-Final,Bosnia & Herzegovina,Düsseldorf,1,1,Dino Merlin,Love In Rewind,109,5,0,1
2011,Semi-Final,Austria,Düsseldorf,1,2,Nadine Beiler,The Secret Is Love,69,7,0,1
2011,Semi-Final,Netherlands,Düsseldorf,1,3,3JS,Never Alone,13,19,0,0
2011,Semi-Final,Belgium,Düsseldorf,1,4,Witloof Bay,With Love Baby,53,11,0,0
2011,Semi-Final,Slovakia,Düsseldorf,1,5,TWiiNS,I'm Still Alive,48,13,0,0
2011,Semi-Final,Ukraine,Düsseldorf,1,6,Mika Newton,Angel,81,6,0,1
2011,Semi-Final,Moldova,Düsseldorf,1,7,Zdob și Zdub,So Lucky,54,10,0,1
2011,Semi-Final,Sweden,Düsseldorf,1,8,Eric Saade,Popular,155,1,0,1
2011,Semi-Final,Cyprus,Düsseldorf,1,9,Christos Mylordos,San Aggelos S’Agapisa,16,18,0,0
2011,Semi-Final,Bulgaria,Düsseldorf,1,10,Poli Genova,Na Inat,48,12,0,0
2011,Semi-Final,North Macedonia,Düsseldorf,1,11,Vlatko Ilievski,Rusinka,36,16,0,0
2011,Semi-Final,Israel,Düsseldorf,1,12,Dana International,Ding Dong,38,15,0,0
2011,Semi-Final,Slovenia,Düsseldorf,1,13,Maja Keuc,No One,112,3,0,1
2011,Semi-Final,Romania,Düsseldorf,1,14,Hotel FM,Change,111,4,0,1
2011,Semi-Final,Estonia,Düsseldorf,1,15,Getter Jaani,Rockefeller Street,60,9,0,1
2011,Semi-Final,Belarus,Düsseldorf,1,16,Anastasiya Vinnikova,I Love Belarus,45,14,0,0
2011,Semi-Final,Latvia,Düsseldorf,1,17,Musiqq,Angel In Disguise,25,17,0,0
2011,Semi-Final,Denmark,Düsseldorf,1,18,A Friend In London,New Tomorrow,135,2,0,1
2011,Semi-Final,Ireland,Düsseldorf,1,19,Jedward,Lipstick,68,8,0,1
2011,Final,Finland,Düsseldorf,1,1,Paradise Oskar,Da Da Dam,57,21,0,0
2011,Final,Bosnia & Herzegovina,Düsseldorf,1,2,Dino Merlin,Love In Rewind,125,6,0,0
2011,Final,Denmark,Düsseldorf,1,3,A Friend In London,New Tomorrow,134,5,0,0
2011,Final,Lithuania,Düsseldorf,1,4,Evelina Sašenko,C'est Ma Vie,63,19,0,0
2011,Final,Hungary,Düsseldorf,1,5,Kati Wolf,What About My Dreams?,53,22,0,0
2011,Final,Ireland,Düsseldorf,1,6,Jedward,Lipstick,119,8,0,0
2011,Final,Sweden,Düsseldorf,1,7,Eric Saade,Popular,185,3,0,0
2011,Final,Estonia,Düsseldorf,1,8,Getter Jaani,Rockefeller Street,44,24,0,0
2011,Final,Greece,Düsseldorf,1,9,Loucas Yiorkas feat. Stereo Mike,Watch My Dance,120,7,0,0
2011,Final,Russia,Düsseldorf,1,10,Alexej Vorobjov,Get You,77,16,0,0
2011,Final,France,Düsseldorf,1,11,Amaury Vassili,Sognu,82,15,0,0
2011,Final,Italy,Düsseldorf,1,12,Raphael Gualazzi,Madness Of Love,189,2,0,0
2011,Final,Switzerland,Düsseldorf,1,13,Anna Rossinelli,In Love For A While,19,25,0,0
2011,Final,United Kingdom,Düsseldorf,1,14,Blue,I Can,100,11,0,0
2011,Final,Moldova,Düsseldorf,1,15,Zdob și Zdub,So Lucky,97,12,0,0
2011,Final,Germany,Düsseldorf,1,16,Lena,Taken By A Stranger,107,10,0,0
2011,Final,Romania,Düsseldorf,1,17,Hotel FM,Change,77,17,0,0
2011,Final,Austria,Düsseldorf,1,18,Nadine Beiler,The Secret Is Love,64,18,0,0
2011,Final,Azerbaijan,Düsseldorf,1,19,Ell/Nikki,Running Scared,221,1,1,0
2011,Final,Slovenia,Düsseldorf,1,20,Maja Keuc,No One,96,13,0,0
2011,Final,Iceland,Düsseldorf,1,21,Sjonni's Friends,Coming Home,61,20,0,0
2011,Final,Spain,Düsseldorf,1,22,Lucía Pérez,Que Me Quiten Lo Bailao - They Can't Take The Fun Away From Me,50,23,0,0
2011,Final,Ukraine,Düsseldorf,1,23,Mika Newton,Angel,159,4,0,0
2011,Final,Serbia,Düsseldorf,1,24,Nina,Čaroban,85,14,0,0
2011,Final,Georgia,Düsseldorf,1,25,Eldrine,One More Day,110,9,0,0
2012,Semi-Final,Montenegro,Baku,1,1,Rambo Amadeus,Euro Neuro,20,15,0,0
2012,Semi-Final,Iceland,Baku,1,2,Greta Salóme & Jónsi,Never Forget,75,8,0,1
2012,Semi-Final,Greece,Baku,1,3,Eleftheria Eleftheriou,Aphrodisiac,116,4,0,1
2012,Semi-Final,Latvia,Baku,1,4,Anmary,Beautiful Song,17,16,0,0
2012,Semi-Final,Albania,Baku,1,5,Rona Nishliu,Suus,146,2,0,1
2012,Semi-Final,Romania,Baku,1,6,Mandinga,Zaleilah,120,3,0,1
2012,Semi-Final,Switzerland,Baku,1,7,Sinplus,Unbreakable,45,11,0,0
2012,Semi-Final,Belgium,Baku,1,8,Iris,Would You?,16,17,0,0
2012,Semi-Final,Finland,Baku,1,9,Pernilla,När Jag Blundar,41,12,0,0
2012,Semi-Final,Israel,Baku,1,10,Izabo,Time,33,13,0,0
2012,Semi-Final,San Marino,Baku,1,11,Valentina Monetta,The Social Network Song (Oh Oh – Uh - Oh Oh),31,14,0,0
2012,Semi-Final,Cyprus,Baku,1,12,Ivi Adamou,La La Love,91,7,0,1
2012,Semi-Final,Denmark,Baku,1,13,Soluna Samay,Should've Known Better,63,9,0,1
2012,Semi-Final,Russia,Baku,1,14,Buranovskiye Babushki,Party For Everybody,152,1,0,1
2012,Semi-Final,Hungary,Baku,1,15,Compact Disco,Sound Of Our Hearts,52,10,0,1
2012,Semi-Final,Austria,Baku,1,16,Trackshittaz,Woki Mit Deim Popo,8,18,0,0
2012,Semi-Final,Moldova,Baku,1,17,Pasha Parfeny,Lăutar,100,5,0,1
2012,Semi-Final,Ireland,Baku,1,18,Jedward,Waterline,92,6,0,1
2012,Semi-Final,Serbia,Baku,1,1,Željko Joksimović,Nije Ljubav Stvar,159,2,0,1
2012,Semi-Final,North Macedonia,Baku,1,2,Kaliopi,Crno I Belo,53,9,0,1
2012,Semi-Final,Netherlands,Baku,1,3,Joan Franka,You And Me,35,15,0,0
2012,Semi-Final,Malta,Baku,1,4,Kurt Calleja,This Is The Night,70,7,0,1
2012,Semi-Final,Belarus,Baku,1,5,Litesound,We Are The Heroes,35,16,0,0
2012,Semi-Final,Portugal,Baku,1,6,Filipa Sousa,Vida Minha,39,13,0,0
2012,Semi-Final,Ukraine,Baku,1,7,Gaitana,Be My Guest,64,8,0,1
2012,Semi-Final,Bulgaria,Baku,1,8,Sofi Marinova,Love Unlimited,45,11,0,0
2012,Semi-Final,Slovenia,Baku,1,9,Eva Boto,Verjamem,31,17,0,0
2012,Semi-Final,Croatia,Baku,1,10,Nina Badrić,Nebo,42,12,0,0
2012,Semi-Final,Sweden,Baku,1,11,Loreen,Euphoria,181,1,0,1
2012,Semi-Final,Georgia,Baku,1,12,Anri Jokhadze,I'm A Joker,36,14,0,0
2012,Semi-Final,Türkiye,Baku,1,13,Can Bonomo,Love Me Back,80,5,0,1
2012,Semi-Final,Estonia,Baku,1,14,Ott Lepland,Kuula,100,4,0,1
2012,Semi-Final,Slovakia,Baku,1,15,Max Jason Mai,Don't Close Your Eyes,22,18,0,0
2012,Semi-Final,Norway,Baku,1,16,Tooji,Stay,45,10,0,1
2012,Semi-Final,Bosnia & Herzegovina,Baku,1,17,Maya Sar,Korake Ti Znam,77,6,0,1
2012,Semi-Final,Lithuania,Baku,1,18,Donny Montell,Love Is Blind,104,3,0,1
2012,Final,United Kingdom,Baku,1,1,Engelbert Humperdinck,Love Will Set You Free,12,25,0,0
2012,Final,Hungary,Baku,1,2,Compact Disco,Sound Of Our Hearts,19,24,0,0
2012,Final,Albania,Baku,1,3,Rona Nishliu,Suus,146,5,0,0
2012,Final,Lithuania,Baku,1,4,Donny Montell,Love Is Blind,70,14,0,0
2012,Final,Bosnia & Herzegovina,Baku,1,5,Maya Sar,Korake Ti Znam,55,18,0,0
2012,Final,Russia,Baku,1,6,Buranovskiye Babushki,Party For Everybody,259,2,0,0
2012,Final,Iceland,Baku,1,7,Greta Salóme & Jónsi,Never Forget,46,20,0,0
2012,Final,Cyprus,Baku,1,8,Ivi Adamou,La La Love,65,16,0,0
2012,Final,France,Baku,1,9,Anggun,Echo (You And I),21,22,0,0
2012,Final,Italy,Baku,1,10,Nina Zilli,L'Amore È Femmina (Out Of Love),101,9,0,0
2012,Final,Estonia,Baku,1,11,Ott Lepland,Kuula,120,6,0,0
2012,Final,Norway,Baku,1,12,Tooji,Stay,7,26,0,0
2012,Final,Azerbaijan,Baku,1,13,Sabina Babayeva,When The Music Dies,150,4,0,0
2012,Final,Romania,Baku,1,14,Mandinga,Zaleilah,71,12,0,0
2012,Final,Denmark,Baku,1,15,Soluna Samay,Should've Known Better,21,23,0,0
2012,Final,Greece,Baku,1,16,Eleftheria Eleftheriou,Aphrodisiac,64,17,0,0
2012,Final,Sweden,Baku,1,17,Loreen,Euphoria,372,1,1,0
2012,Final,Türkiye,Baku,1,18,Can Bonomo,Love Me Back,112,7,0,0
2012,Final,Spain,Baku,1,19,Pastora Soler,Quédate Conmigo (Stay With Me),97,10,0,0
2012,Final,Germany,Baku,1,20,Roman Lob,Standing Still,110,8,0,0
2012,Final,Malta,Baku,1,21,Kurt Calleja,This Is The Night,41,21,0,0
2012,Final,North Macedonia,Baku,1,22,Kaliopi,Crno I Belo,71,13,0,0
2012,Final,Ireland,Baku,1,23,Jedward,Waterline,46,19,0,0
2012,Final,Serbia,Baku,1,24,Željko Joksimović,Nije Ljubav Stvar,214,3,0,0
2012,Final,Ukraine,Baku,1,25,Gaitana,Be My Guest,65,15,0,0
2012,Final,Moldova,Baku,1,26,Pasha Parfeny,Lăutar,81,11,0,0
2013,Semi-Final,Austria,Malmö,1,1,Natália Kelly,Shine,27,14,0,0
2013,Semi-Final,Estonia,Malmö,1,2,Birgit,Et Uus Saaks Alguse,52,10,0,1
2013,Semi-Final,Slovenia,Malmö,1,3,Hannah,Straight Into Love,8,16,0,0
2013,Semi-Final,Croatia,Malmö,1,4,Klapa s mora,Mižerja,38,13,0,0
2013,Semi-Final,Denmark,Malmö,1,5,Emmelie de Forest,Only Teardrops,167,1,0,1
2013,Semi-Final,Russia,Malmö,1,6,Dina Garipova,What If,156,2,0,1
2013,Semi-Final,Ukraine,Malmö,1,7,Zlata Ognevich,Gravity,140,3,0,1
2013,Semi-Final,Netherlands,Malmö,1,8,Anouk,Birds,75,6,0,1
2013,Semi-Final,Montenegro,Malmö,1,9,Who See,Igranka,41,12,0,0
2013,Semi-Final,Lithuania,Malmö,1,10,Andrius Pojavis,Something,53,9,0,1
2013,Semi-Final,Belarus,Malmö,1,11,Alyona Lanskaya,Solayoh,64,7,0,1
2013,Semi-Final,Moldova,Malmö,1,12,Aliona Moon,O Mie,95,4,0,1
2013,Semi-Final,Ireland,Malmö,1,13,Ryan Dolan,Only Love Survives,54,8,0,1
2013,Semi-Final,Cyprus,Malmö,1,14,Despina Olympiou,An Me Thimasai,11,15,0,0
2013,Semi-Final,Belgium,Malmö,1,15,Roberto Bellarosa,Love Kills,75,5,0,1
2013,Semi-Final,Serbia,Malmö,1,16,Moje 3,Ljubav Je Svuda,46,11,0,0
2013,Semi-Final,Latvia,Malmö,1,1,PeR,Here We Go,13,17,0,0
2013,Semi-Final,San Marino,Malmö,1,2,Valentina Monetta,Crisalide (Vola),47,11,0,0
2013,Semi-Final,North Macedonia,Malmö,1,3,Esma & Lozano,Pred Da Se Razdeni,28,16,0,0
2013,Semi-Final,Azerbaijan,Malmö,1,4,Farid Mammadov,Hold Me,139,1,0,1
2013,Semi-Final,Finland,Malmö,1,5,Krista Siegfrids,Marry Me,64,9,0,1
2013,Semi-Final,Malta,Malmö,1,6,Gianluca,Tomorrow,118,4,0,1
2013,Semi-Final,Bulgaria,Malmö,1,7,"Elitsa Todorova, Stoyan Yankulov",Samo Shampioni (Only Champions),45,12,0,0
2013,Semi-Final,Iceland,Malmö,1,8,Eythor Ingi,Ég Á Líf,72,6,0,1
2013,Semi-Final,Greece,Malmö,1,9,Koza Mostra feat. Agathon Iakovidis,Alcohol Is Free,121,2,0,1
2013,Semi-Final,Israel,Malmö,1,10,Moran Mazor,Rak Bishvilo,40,14,0,0
2013,Semi-Final,Armenia,Malmö,1,11,Dorians,Lonely Planet,69,7,0,1
2013,Semi-Final,Hungary,Malmö,1,12,ByeAlex,Kedvesem (Zoohacker Remix),66,8,0,1
2013,Semi-Final,Norway,Malmö,1,13,Margaret Berger,I Feed You My Love,120,3,0,1
2013,Semi-Final,Albania,Malmö,1,14,Adrian Lulgjuraj & Bledar Sejko,Identitet,31,15,0,0
2013,Semi-Final,Georgia,Malmö,1,15,Nodi Tatishvili & Sophie Gelovani,Waterfall,63,10,0,1
2013,Semi-Final,Switzerland,Malmö,1,16,Takasa,You And Me,41,13,0,0
2013,Semi-Final,Romania,Malmö,1,17,Cezar,It's My Life,83,5,0,1
2013,Final,France,Malmö,1,1,Amandine Bourgeois,L'enfer Et Moi,14,23,0,0
2013,Final,Lithuania,Malmö,1,2,Andrius Pojavis,Something,17,22,0,0
2013,Final,Moldova,Malmö,1,3,Aliona Moon,O Mie,71,11,0,0
2013,Final,Finland,Malmö,1,4,Krista Siegfrids,Marry Me,13,24,0,0
2013,Final,Spain,Malmö,1,5,ESDM,Contigo Hasta El Final (With You Until The End),8,25,0,0
2013,Final,Belgium,Malmö,1,6,Roberto Bellarosa,Love Kills,71,12,0,0
2013,Final,Estonia,Malmö,1,7,Birgit,Et Uus Saaks Alguse,19,20,0,0
2013,Final,Belarus,Malmö,1,8,Alyona Lanskaya,Solayoh,48,16,0,0
2013,Final,Malta,Malmö,1,9,Gianluca,Tomorrow,120,8,0,0
2013,Final,Russia,Malmö,1,10,Dina Garipova,What If,174,5,0,0
2013,Final,Germany,Malmö,1,11,Cascada,Glorious,18,21,0,0
2013,Final,Armenia,Malmö,1,12,Dorians,Lonely Planet,41,18,0,0
2013,Final,Netherlands,Malmö,1,13,Anouk,Birds,114,9,0,0
2013,Final,Romania,Malmö,1,14,Cezar,It's My Life,65,13,0,0
2013,Final,United Kingdom,Malmö,1,15,Bonnie Tyler,Believe In Me,23,19,0,0
